taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752607_PB2	SRR28752607_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752608_PB2	SRR28752608_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752609_PB2	SRR28752609_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752610_PB2	SRR28752610_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752611_PB2	SRR28752611_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752612_PB2	SRR28752612_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752613_PB2	SRR28752613_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752614_PB2	SRR28752614_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752615_PB2	SRR28752615_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752616_PB2	SRR28752616_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752617_PB2	SRR28752617_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752618_PB2	SRR28752618_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752619_PB2	SRR28752619_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752620_PB2	SRR28752620_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752621_PB2	SRR28752621_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752622_PB2	SRR28752622_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752623_PB2	SRR28752623_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752624_PB2	SRR28752624_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752625_PB2	SRR28752625_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752626_PB2	SRR28752626_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752627_PB2	SRR28752627_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752628_PB2	SRR28752628_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752629_PB2	SRR28752629_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752630_PB2	SRR28752630_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752631_PB2	SRR28752631_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752632_PB2	SRR28752632_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752633_PB2	SRR28752633_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752634_PB2	SRR28752634_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752635_PB2	SRR28752635_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752636_PB2	SRR28752636_PB2	-	-	-	USA	2024	PEFA	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752637_PB2	SRR28752637_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752638_PB2	SRR28752638_PB2	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752639_PB2	SRR28752639_PB2	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752640_PB2	SRR28752640_PB2	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752641_PB2	SRR28752641_PB2	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752642_PB2	SRR28752642_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752643_PB2	SRR28752643_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752644_PB2	SRR28752644_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752645_PB2	SRR28752645_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752646_PB2	SRR28752646_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752647_PB2	SRR28752647_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752648_PB2	SRR28752648_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752649_PB2	SRR28752649_PB2	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752650_PB2	SRR28752650_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752651_PB2	SRR28752651_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752652_PB2	SRR28752652_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752653_PB2	SRR28752653_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752654_PB2	SRR28752654_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752655_PB2	SRR28752655_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752656_PB2	SRR28752656_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752657_PB2	SRR28752657_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752658_PB2	SRR28752658_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752659_PB2	SRR28752659_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752660_PB2	SRR28752660_PB2	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752661_PB2	SRR28752661_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752662_PB2	SRR28752662_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752663_PB2	SRR28752663_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752664_PB2	SRR28752664_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752665_PB2	SRR28752665_PB2	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752666_PB2	SRR28752666_PB2	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752667_PB2	SRR28752667_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752668_PB2	SRR28752668_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752669_PB2	SRR28752669_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752670_PB2	SRR28752670_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752671_PB2	SRR28752671_PB2	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752672_PB2	SRR28752672_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752673_PB2	SRR28752673_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752674_PB2	SRR28752674_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752675_PB2	SRR28752675_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752676_PB2	SRR28752676_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752677_PB2	SRR28752677_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752678_PB2	SRR28752678_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752679_PB2	SRR28752679_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752680_PB2	SRR28752680_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752681_PB2	SRR28752681_PB2	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752682_PB2	SRR28752682_PB2	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752683_PB2	SRR28752683_PB2	-	-	-	USA	2024	CAGO	-	-	H5N1	-
alignment/AL_IAV_SEG1_H5N1/member/iav-andersen-h5n1/SRR28752684_PB2	SRR28752684_PB2	-	-	-	USA	2023	Goose	-	-	H5N1	-
