taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752521_NS	SRR28752521_NS	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752522_NS	SRR28752522_NS	-	-	-	USA	2024	Skunk	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752523_NS	SRR28752523_NS	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752524_NS	SRR28752524_NS	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752525_NS	SRR28752525_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752526_NS	SRR28752526_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752527_NS	SRR28752527_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752528_NS	SRR28752528_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752529_NS	SRR28752529_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752530_NS	SRR28752530_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752531_NS	SRR28752531_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752532_NS	SRR28752532_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752533_NS	SRR28752533_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752534_NS	SRR28752534_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752535_NS	SRR28752535_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752536_NS	SRR28752536_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752537_NS	SRR28752537_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752538_NS	SRR28752538_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752539_NS	SRR28752539_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752540_NS	SRR28752540_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752541_NS	SRR28752541_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752542_NS	SRR28752542_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752543_NS	SRR28752543_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752544_NS	SRR28752544_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752545_NS	SRR28752545_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752546_NS	SRR28752546_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752547_NS	SRR28752547_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752548_NS	SRR28752548_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752549_NS	SRR28752549_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752550_NS	SRR28752550_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752551_NS	SRR28752551_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752552_NS	SRR28752552_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752553_NS	SRR28752553_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752554_NS	SRR28752554_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752555_NS	SRR28752555_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752556_NS	SRR28752556_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752557_NS	SRR28752557_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752558_NS	SRR28752558_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752559_NS	SRR28752559_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752560_NS	SRR28752560_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752561_NS	SRR28752561_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752562_NS	SRR28752562_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752563_NS	SRR28752563_NS	-	-	-	USA	2024	Blackbird	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752564_NS	SRR28752564_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752565_NS	SRR28752565_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752566_NS	SRR28752566_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752567_NS	SRR28752567_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752568_NS	SRR28752568_NS	-	-	-	USA	2024	Raccoon	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752569_NS	SRR28752569_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752570_NS	SRR28752570_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752571_NS	SRR28752571_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752572_NS	SRR28752572_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752573_NS	SRR28752573_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752574_NS	SRR28752574_NS	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752575_NS	SRR28752575_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752576_NS	SRR28752576_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752577_NS	SRR28752577_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752578_NS	SRR28752578_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752579_NS	SRR28752579_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752580_NS	SRR28752580_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752581_NS	SRR28752581_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752582_NS	SRR28752582_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752583_NS	SRR28752583_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752584_NS	SRR28752584_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752585_NS	SRR28752585_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752586_NS	SRR28752586_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752587_NS	SRR28752587_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752588_NS	SRR28752588_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752589_NS	SRR28752589_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752590_NS	SRR28752590_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752591_NS	SRR28752591_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752592_NS	SRR28752592_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752593_NS	SRR28752593_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752594_NS	SRR28752594_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752595_NS	SRR28752595_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752596_NS	SRR28752596_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752597_NS	SRR28752597_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752598_NS	SRR28752598_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752599_NS	SRR28752599_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752600_NS	SRR28752600_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752601_NS	SRR28752601_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752602_NS	SRR28752602_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752603_NS	SRR28752603_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752604_NS	SRR28752604_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752605_NS	SRR28752605_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752606_NS	SRR28752606_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752607_NS	SRR28752607_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752608_NS	SRR28752608_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752609_NS	SRR28752609_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752610_NS	SRR28752610_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752611_NS	SRR28752611_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752612_NS	SRR28752612_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752613_NS	SRR28752613_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752614_NS	SRR28752614_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752615_NS	SRR28752615_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752616_NS	SRR28752616_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752617_NS	SRR28752617_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752618_NS	SRR28752618_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752619_NS	SRR28752619_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752620_NS	SRR28752620_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752621_NS	SRR28752621_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752622_NS	SRR28752622_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752623_NS	SRR28752623_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752624_NS	SRR28752624_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752625_NS	SRR28752625_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752626_NS	SRR28752626_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752627_NS	SRR28752627_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752628_NS	SRR28752628_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752629_NS	SRR28752629_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752630_NS	SRR28752630_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752631_NS	SRR28752631_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752632_NS	SRR28752632_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752633_NS	SRR28752633_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752634_NS	SRR28752634_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752635_NS	SRR28752635_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752636_NS	SRR28752636_NS	-	-	-	USA	2024	PEFA	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752637_NS	SRR28752637_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752638_NS	SRR28752638_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752639_NS	SRR28752639_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752640_NS	SRR28752640_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752641_NS	SRR28752641_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752642_NS	SRR28752642_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752643_NS	SRR28752643_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752644_NS	SRR28752644_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752645_NS	SRR28752645_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752646_NS	SRR28752646_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752647_NS	SRR28752647_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752648_NS	SRR28752648_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752649_NS	SRR28752649_NS	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752650_NS	SRR28752650_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752651_NS	SRR28752651_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752652_NS	SRR28752652_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752653_NS	SRR28752653_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752654_NS	SRR28752654_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752655_NS	SRR28752655_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752656_NS	SRR28752656_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752657_NS	SRR28752657_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752658_NS	SRR28752658_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752659_NS	SRR28752659_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752660_NS	SRR28752660_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752661_NS	SRR28752661_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752662_NS	SRR28752662_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752663_NS	SRR28752663_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752664_NS	SRR28752664_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752665_NS	SRR28752665_NS	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752666_NS	SRR28752666_NS	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752667_NS	SRR28752667_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752668_NS	SRR28752668_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752669_NS	SRR28752669_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752670_NS	SRR28752670_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752671_NS	SRR28752671_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752672_NS	SRR28752672_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752673_NS	SRR28752673_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752674_NS	SRR28752674_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752675_NS	SRR28752675_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752676_NS	SRR28752676_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752677_NS	SRR28752677_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752678_NS	SRR28752678_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752679_NS	SRR28752679_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752680_NS	SRR28752680_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752681_NS	SRR28752681_NS	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752682_NS	SRR28752682_NS	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752683_NS	SRR28752683_NS	-	-	-	USA	2024	CAGO	-	-	H5N1	-
alignment/AL_IAV_SEG8_H5N1/member/iav-andersen-h5n1/SRR28752684_NS	SRR28752684_NS	-	-	-	USA	2023	Goose	-	-	H5N1	-
