taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752515_NA	SRR28752515_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752516_NA	SRR28752516_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752517_NA	SRR28752517_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752518_NA	SRR28752518_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752519_NA	SRR28752519_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752520_NA	SRR28752520_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752521_NA	SRR28752521_NA	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752522_NA	SRR28752522_NA	-	-	-	USA	2024	Skunk	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752523_NA	SRR28752523_NA	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752524_NA	SRR28752524_NA	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752525_NA	SRR28752525_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752526_NA	SRR28752526_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752527_NA	SRR28752527_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752528_NA	SRR28752528_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752529_NA	SRR28752529_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752530_NA	SRR28752530_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752531_NA	SRR28752531_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752532_NA	SRR28752532_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752533_NA	SRR28752533_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752534_NA	SRR28752534_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752535_NA	SRR28752535_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752536_NA	SRR28752536_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752537_NA	SRR28752537_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752538_NA	SRR28752538_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752539_NA	SRR28752539_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752540_NA	SRR28752540_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752541_NA	SRR28752541_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752542_NA	SRR28752542_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752543_NA	SRR28752543_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752544_NA	SRR28752544_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752545_NA	SRR28752545_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752546_NA	SRR28752546_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752547_NA	SRR28752547_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752548_NA	SRR28752548_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752549_NA	SRR28752549_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752550_NA	SRR28752550_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752551_NA	SRR28752551_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752552_NA	SRR28752552_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752553_NA	SRR28752553_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752554_NA	SRR28752554_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752555_NA	SRR28752555_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752556_NA	SRR28752556_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752557_NA	SRR28752557_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752558_NA	SRR28752558_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752559_NA	SRR28752559_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752560_NA	SRR28752560_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752561_NA	SRR28752561_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752562_NA	SRR28752562_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752563_NA	SRR28752563_NA	-	-	-	USA	2024	Blackbird	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752564_NA	SRR28752564_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752565_NA	SRR28752565_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752566_NA	SRR28752566_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752567_NA	SRR28752567_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752568_NA	SRR28752568_NA	-	-	-	USA	2024	Raccoon	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752569_NA	SRR28752569_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752570_NA	SRR28752570_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752571_NA	SRR28752571_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752572_NA	SRR28752572_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752573_NA	SRR28752573_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752574_NA	SRR28752574_NA	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752575_NA	SRR28752575_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752576_NA	SRR28752576_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752577_NA	SRR28752577_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752578_NA	SRR28752578_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752579_NA	SRR28752579_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752580_NA	SRR28752580_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752581_NA	SRR28752581_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752582_NA	SRR28752582_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752583_NA	SRR28752583_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752584_NA	SRR28752584_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752585_NA	SRR28752585_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752586_NA	SRR28752586_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752587_NA	SRR28752587_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752588_NA	SRR28752588_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752589_NA	SRR28752589_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752590_NA	SRR28752590_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752591_NA	SRR28752591_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752592_NA	SRR28752592_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752593_NA	SRR28752593_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752594_NA	SRR28752594_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752595_NA	SRR28752595_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752596_NA	SRR28752596_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752597_NA	SRR28752597_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752598_NA	SRR28752598_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752599_NA	SRR28752599_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752600_NA	SRR28752600_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752601_NA	SRR28752601_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752602_NA	SRR28752602_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752603_NA	SRR28752603_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752604_NA	SRR28752604_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752605_NA	SRR28752605_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752606_NA	SRR28752606_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752607_NA	SRR28752607_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752608_NA	SRR28752608_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752609_NA	SRR28752609_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752610_NA	SRR28752610_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752611_NA	SRR28752611_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752612_NA	SRR28752612_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752613_NA	SRR28752613_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752614_NA	SRR28752614_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752615_NA	SRR28752615_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752616_NA	SRR28752616_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752617_NA	SRR28752617_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752618_NA	SRR28752618_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752619_NA	SRR28752619_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752620_NA	SRR28752620_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752621_NA	SRR28752621_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752622_NA	SRR28752622_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752623_NA	SRR28752623_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752624_NA	SRR28752624_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752625_NA	SRR28752625_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752626_NA	SRR28752626_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752627_NA	SRR28752627_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752628_NA	SRR28752628_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752629_NA	SRR28752629_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752630_NA	SRR28752630_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752631_NA	SRR28752631_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752632_NA	SRR28752632_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752633_NA	SRR28752633_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752634_NA	SRR28752634_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752635_NA	SRR28752635_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752636_NA	SRR28752636_NA	-	-	-	USA	2024	PEFA	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752637_NA	SRR28752637_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752638_NA	SRR28752638_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752639_NA	SRR28752639_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752640_NA	SRR28752640_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752641_NA	SRR28752641_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752642_NA	SRR28752642_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752643_NA	SRR28752643_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752644_NA	SRR28752644_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752645_NA	SRR28752645_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752646_NA	SRR28752646_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752647_NA	SRR28752647_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752648_NA	SRR28752648_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752649_NA	SRR28752649_NA	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752650_NA	SRR28752650_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752651_NA	SRR28752651_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752652_NA	SRR28752652_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752653_NA	SRR28752653_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752654_NA	SRR28752654_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752655_NA	SRR28752655_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752656_NA	SRR28752656_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752657_NA	SRR28752657_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752658_NA	SRR28752658_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752659_NA	SRR28752659_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752660_NA	SRR28752660_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752661_NA	SRR28752661_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752662_NA	SRR28752662_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752663_NA	SRR28752663_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752664_NA	SRR28752664_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752665_NA	SRR28752665_NA	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752666_NA	SRR28752666_NA	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752667_NA	SRR28752667_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752668_NA	SRR28752668_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752669_NA	SRR28752669_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752670_NA	SRR28752670_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752671_NA	SRR28752671_NA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752672_NA	SRR28752672_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752673_NA	SRR28752673_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752674_NA	SRR28752674_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752675_NA	SRR28752675_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752676_NA	SRR28752676_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752677_NA	SRR28752677_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752678_NA	SRR28752678_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752679_NA	SRR28752679_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752680_NA	SRR28752680_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG6_H5N1/member/iav-andersen-h5n1/SRR28752681_NA	SRR28752681_NA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
