taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752520_NP	SRR28752520_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752521_NP	SRR28752521_NP	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752522_NP	SRR28752522_NP	-	-	-	USA	2024	Skunk	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752523_NP	SRR28752523_NP	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752524_NP	SRR28752524_NP	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752525_NP	SRR28752525_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752526_NP	SRR28752526_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752527_NP	SRR28752527_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752528_NP	SRR28752528_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752529_NP	SRR28752529_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752530_NP	SRR28752530_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752531_NP	SRR28752531_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752532_NP	SRR28752532_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752533_NP	SRR28752533_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752534_NP	SRR28752534_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752535_NP	SRR28752535_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752536_NP	SRR28752536_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752537_NP	SRR28752537_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752538_NP	SRR28752538_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752539_NP	SRR28752539_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752540_NP	SRR28752540_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752541_NP	SRR28752541_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752542_NP	SRR28752542_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752543_NP	SRR28752543_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752544_NP	SRR28752544_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752545_NP	SRR28752545_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752546_NP	SRR28752546_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752547_NP	SRR28752547_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752548_NP	SRR28752548_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752549_NP	SRR28752549_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752550_NP	SRR28752550_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752551_NP	SRR28752551_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752552_NP	SRR28752552_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752553_NP	SRR28752553_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752554_NP	SRR28752554_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752555_NP	SRR28752555_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752556_NP	SRR28752556_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752557_NP	SRR28752557_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752558_NP	SRR28752558_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752559_NP	SRR28752559_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752560_NP	SRR28752560_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752561_NP	SRR28752561_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752562_NP	SRR28752562_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752563_NP	SRR28752563_NP	-	-	-	USA	2024	Blackbird	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752564_NP	SRR28752564_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752565_NP	SRR28752565_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752566_NP	SRR28752566_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752567_NP	SRR28752567_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752568_NP	SRR28752568_NP	-	-	-	USA	2024	Raccoon	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752569_NP	SRR28752569_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752570_NP	SRR28752570_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752571_NP	SRR28752571_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752572_NP	SRR28752572_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752573_NP	SRR28752573_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752574_NP	SRR28752574_NP	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752575_NP	SRR28752575_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752576_NP	SRR28752576_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752577_NP	SRR28752577_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752578_NP	SRR28752578_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752579_NP	SRR28752579_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752580_NP	SRR28752580_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752581_NP	SRR28752581_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752582_NP	SRR28752582_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752583_NP	SRR28752583_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752584_NP	SRR28752584_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752585_NP	SRR28752585_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752586_NP	SRR28752586_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752587_NP	SRR28752587_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752588_NP	SRR28752588_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752589_NP	SRR28752589_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752590_NP	SRR28752590_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752591_NP	SRR28752591_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752592_NP	SRR28752592_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752593_NP	SRR28752593_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752594_NP	SRR28752594_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752595_NP	SRR28752595_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752596_NP	SRR28752596_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752597_NP	SRR28752597_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752598_NP	SRR28752598_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752599_NP	SRR28752599_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752600_NP	SRR28752600_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752601_NP	SRR28752601_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752602_NP	SRR28752602_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752603_NP	SRR28752603_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752604_NP	SRR28752604_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752605_NP	SRR28752605_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752606_NP	SRR28752606_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752607_NP	SRR28752607_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752608_NP	SRR28752608_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752609_NP	SRR28752609_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752610_NP	SRR28752610_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752611_NP	SRR28752611_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752612_NP	SRR28752612_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752613_NP	SRR28752613_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752614_NP	SRR28752614_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752615_NP	SRR28752615_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752616_NP	SRR28752616_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752617_NP	SRR28752617_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752618_NP	SRR28752618_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752619_NP	SRR28752619_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752620_NP	SRR28752620_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752621_NP	SRR28752621_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752622_NP	SRR28752622_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752623_NP	SRR28752623_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752624_NP	SRR28752624_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752625_NP	SRR28752625_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752626_NP	SRR28752626_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752627_NP	SRR28752627_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752628_NP	SRR28752628_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752629_NP	SRR28752629_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752630_NP	SRR28752630_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752631_NP	SRR28752631_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752632_NP	SRR28752632_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752633_NP	SRR28752633_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752634_NP	SRR28752634_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752635_NP	SRR28752635_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752636_NP	SRR28752636_NP	-	-	-	USA	2024	PEFA	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752637_NP	SRR28752637_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752638_NP	SRR28752638_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752639_NP	SRR28752639_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752640_NP	SRR28752640_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752641_NP	SRR28752641_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752642_NP	SRR28752642_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752643_NP	SRR28752643_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752644_NP	SRR28752644_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752645_NP	SRR28752645_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752646_NP	SRR28752646_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752647_NP	SRR28752647_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752648_NP	SRR28752648_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752649_NP	SRR28752649_NP	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752650_NP	SRR28752650_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752651_NP	SRR28752651_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752652_NP	SRR28752652_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752653_NP	SRR28752653_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752654_NP	SRR28752654_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752655_NP	SRR28752655_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752656_NP	SRR28752656_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752657_NP	SRR28752657_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752658_NP	SRR28752658_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752659_NP	SRR28752659_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752660_NP	SRR28752660_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752661_NP	SRR28752661_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752662_NP	SRR28752662_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752663_NP	SRR28752663_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752664_NP	SRR28752664_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752665_NP	SRR28752665_NP	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752666_NP	SRR28752666_NP	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752667_NP	SRR28752667_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752668_NP	SRR28752668_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752669_NP	SRR28752669_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752670_NP	SRR28752670_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752671_NP	SRR28752671_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752672_NP	SRR28752672_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752673_NP	SRR28752673_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752674_NP	SRR28752674_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752675_NP	SRR28752675_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752676_NP	SRR28752676_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752677_NP	SRR28752677_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752678_NP	SRR28752678_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752679_NP	SRR28752679_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752680_NP	SRR28752680_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752681_NP	SRR28752681_NP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752682_NP	SRR28752682_NP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752683_NP	SRR28752683_NP	-	-	-	USA	2024	CAGO	-	-	H5N1	-
alignment/AL_IAV_SEG5_H5N1/member/iav-andersen-h5n1/SRR28752684_NP	SRR28752684_NP	-	-	-	USA	2023	Goose	-	-	H5N1	-
