taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752519_PA	SRR28752519_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752520_PA	SRR28752520_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752521_PA	SRR28752521_PA	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752522_PA	SRR28752522_PA	-	-	-	USA	2024	Skunk	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752523_PA	SRR28752523_PA	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752524_PA	SRR28752524_PA	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752525_PA	SRR28752525_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752526_PA	SRR28752526_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752527_PA	SRR28752527_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752528_PA	SRR28752528_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752529_PA	SRR28752529_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752530_PA	SRR28752530_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752531_PA	SRR28752531_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752532_PA	SRR28752532_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752533_PA	SRR28752533_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752534_PA	SRR28752534_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752535_PA	SRR28752535_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752536_PA	SRR28752536_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752537_PA	SRR28752537_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752538_PA	SRR28752538_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752539_PA	SRR28752539_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752540_PA	SRR28752540_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752541_PA	SRR28752541_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752542_PA	SRR28752542_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752543_PA	SRR28752543_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752544_PA	SRR28752544_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752545_PA	SRR28752545_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752546_PA	SRR28752546_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752547_PA	SRR28752547_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752548_PA	SRR28752548_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752549_PA	SRR28752549_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752550_PA	SRR28752550_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752551_PA	SRR28752551_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752552_PA	SRR28752552_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752553_PA	SRR28752553_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752554_PA	SRR28752554_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752555_PA	SRR28752555_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752556_PA	SRR28752556_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752557_PA	SRR28752557_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752558_PA	SRR28752558_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752559_PA	SRR28752559_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752560_PA	SRR28752560_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752561_PA	SRR28752561_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752562_PA	SRR28752562_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752563_PA	SRR28752563_PA	-	-	-	USA	2024	Blackbird	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752564_PA	SRR28752564_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752565_PA	SRR28752565_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752566_PA	SRR28752566_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752567_PA	SRR28752567_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752568_PA	SRR28752568_PA	-	-	-	USA	2024	Raccoon	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752569_PA	SRR28752569_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752570_PA	SRR28752570_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752571_PA	SRR28752571_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752572_PA	SRR28752572_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752573_PA	SRR28752573_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752574_PA	SRR28752574_PA	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752575_PA	SRR28752575_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752576_PA	SRR28752576_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752577_PA	SRR28752577_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752578_PA	SRR28752578_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752579_PA	SRR28752579_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752580_PA	SRR28752580_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752581_PA	SRR28752581_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752582_PA	SRR28752582_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752583_PA	SRR28752583_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752584_PA	SRR28752584_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752585_PA	SRR28752585_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752586_PA	SRR28752586_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752587_PA	SRR28752587_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752588_PA	SRR28752588_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752589_PA	SRR28752589_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752590_PA	SRR28752590_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752591_PA	SRR28752591_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752592_PA	SRR28752592_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752593_PA	SRR28752593_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752594_PA	SRR28752594_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752595_PA	SRR28752595_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752596_PA	SRR28752596_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752597_PA	SRR28752597_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752598_PA	SRR28752598_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752599_PA	SRR28752599_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752600_PA	SRR28752600_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752601_PA	SRR28752601_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752602_PA	SRR28752602_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752603_PA	SRR28752603_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752604_PA	SRR28752604_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752605_PA	SRR28752605_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752606_PA	SRR28752606_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752607_PA	SRR28752607_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752608_PA	SRR28752608_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752609_PA	SRR28752609_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752610_PA	SRR28752610_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752611_PA	SRR28752611_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752612_PA	SRR28752612_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752613_PA	SRR28752613_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752614_PA	SRR28752614_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752615_PA	SRR28752615_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752616_PA	SRR28752616_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752617_PA	SRR28752617_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752618_PA	SRR28752618_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752619_PA	SRR28752619_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752620_PA	SRR28752620_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752621_PA	SRR28752621_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752622_PA	SRR28752622_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752623_PA	SRR28752623_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752624_PA	SRR28752624_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752625_PA	SRR28752625_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752626_PA	SRR28752626_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752627_PA	SRR28752627_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752628_PA	SRR28752628_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752629_PA	SRR28752629_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752630_PA	SRR28752630_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752631_PA	SRR28752631_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752632_PA	SRR28752632_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752633_PA	SRR28752633_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752634_PA	SRR28752634_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752635_PA	SRR28752635_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752636_PA	SRR28752636_PA	-	-	-	USA	2024	PEFA	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752637_PA	SRR28752637_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752638_PA	SRR28752638_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752639_PA	SRR28752639_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752640_PA	SRR28752640_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752641_PA	SRR28752641_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752642_PA	SRR28752642_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752643_PA	SRR28752643_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752644_PA	SRR28752644_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752645_PA	SRR28752645_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752646_PA	SRR28752646_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752647_PA	SRR28752647_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752648_PA	SRR28752648_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752649_PA	SRR28752649_PA	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752650_PA	SRR28752650_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752651_PA	SRR28752651_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752652_PA	SRR28752652_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752653_PA	SRR28752653_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752654_PA	SRR28752654_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752655_PA	SRR28752655_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752656_PA	SRR28752656_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752657_PA	SRR28752657_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752658_PA	SRR28752658_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752659_PA	SRR28752659_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752660_PA	SRR28752660_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752661_PA	SRR28752661_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752662_PA	SRR28752662_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752663_PA	SRR28752663_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752664_PA	SRR28752664_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752665_PA	SRR28752665_PA	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752666_PA	SRR28752666_PA	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752667_PA	SRR28752667_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752668_PA	SRR28752668_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752669_PA	SRR28752669_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752670_PA	SRR28752670_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752671_PA	SRR28752671_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752672_PA	SRR28752672_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752673_PA	SRR28752673_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752674_PA	SRR28752674_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752675_PA	SRR28752675_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752676_PA	SRR28752676_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752677_PA	SRR28752677_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752678_PA	SRR28752678_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752679_PA	SRR28752679_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752680_PA	SRR28752680_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752681_PA	SRR28752681_PA	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752682_PA	SRR28752682_PA	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752683_PA	SRR28752683_PA	-	-	-	USA	2024	CAGO	-	-	H5N1	-
alignment/AL_IAV_SEG3_H5N1/member/iav-andersen-h5n1/SRR28752684_PA	SRR28752684_PA	-	-	-	USA	2023	Goose	-	-	H5N1	-
