taxon	sequenceID	pubmed_id	length	iso_region	iso_country	iso_year	iso_host	iso_source	cg_subtype	hn_subtype	strain
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752521_MP	SRR28752521_MP	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752522_MP	SRR28752522_MP	-	-	-	USA	2024	Skunk	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752523_MP	SRR28752523_MP	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752524_MP	SRR28752524_MP	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752525_MP	SRR28752525_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752526_MP	SRR28752526_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752527_MP	SRR28752527_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752528_MP	SRR28752528_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752529_MP	SRR28752529_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752530_MP	SRR28752530_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752531_MP	SRR28752531_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752532_MP	SRR28752532_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752533_MP	SRR28752533_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752534_MP	SRR28752534_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752535_MP	SRR28752535_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752536_MP	SRR28752536_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752537_MP	SRR28752537_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752538_MP	SRR28752538_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752539_MP	SRR28752539_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752540_MP	SRR28752540_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752541_MP	SRR28752541_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752542_MP	SRR28752542_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752543_MP	SRR28752543_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752544_MP	SRR28752544_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752545_MP	SRR28752545_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752546_MP	SRR28752546_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752547_MP	SRR28752547_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752548_MP	SRR28752548_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752549_MP	SRR28752549_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752550_MP	SRR28752550_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752551_MP	SRR28752551_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752552_MP	SRR28752552_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752553_MP	SRR28752553_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752554_MP	SRR28752554_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752555_MP	SRR28752555_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752556_MP	SRR28752556_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752557_MP	SRR28752557_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752558_MP	SRR28752558_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752559_MP	SRR28752559_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752560_MP	SRR28752560_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752561_MP	SRR28752561_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752562_MP	SRR28752562_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752563_MP	SRR28752563_MP	-	-	-	USA	2024	Blackbird	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752564_MP	SRR28752564_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752565_MP	SRR28752565_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752566_MP	SRR28752566_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752567_MP	SRR28752567_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752568_MP	SRR28752568_MP	-	-	-	USA	2024	Raccoon	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752569_MP	SRR28752569_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752570_MP	SRR28752570_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752571_MP	SRR28752571_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752572_MP	SRR28752572_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752573_MP	SRR28752573_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752574_MP	SRR28752574_MP	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752575_MP	SRR28752575_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752576_MP	SRR28752576_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752577_MP	SRR28752577_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752578_MP	SRR28752578_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752579_MP	SRR28752579_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752580_MP	SRR28752580_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752581_MP	SRR28752581_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752582_MP	SRR28752582_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752583_MP	SRR28752583_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752584_MP	SRR28752584_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752585_MP	SRR28752585_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752586_MP	SRR28752586_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752587_MP	SRR28752587_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752588_MP	SRR28752588_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752589_MP	SRR28752589_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752590_MP	SRR28752590_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752591_MP	SRR28752591_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752592_MP	SRR28752592_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752593_MP	SRR28752593_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752594_MP	SRR28752594_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752595_MP	SRR28752595_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752596_MP	SRR28752596_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752597_MP	SRR28752597_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752598_MP	SRR28752598_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752599_MP	SRR28752599_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752600_MP	SRR28752600_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752601_MP	SRR28752601_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752602_MP	SRR28752602_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752603_MP	SRR28752603_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752604_MP	SRR28752604_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752605_MP	SRR28752605_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752606_MP	SRR28752606_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752607_MP	SRR28752607_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752608_MP	SRR28752608_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752609_MP	SRR28752609_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752610_MP	SRR28752610_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752611_MP	SRR28752611_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752612_MP	SRR28752612_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752613_MP	SRR28752613_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752614_MP	SRR28752614_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752615_MP	SRR28752615_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752616_MP	SRR28752616_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752617_MP	SRR28752617_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752618_MP	SRR28752618_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752619_MP	SRR28752619_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752620_MP	SRR28752620_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752621_MP	SRR28752621_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752622_MP	SRR28752622_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752623_MP	SRR28752623_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752624_MP	SRR28752624_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752625_MP	SRR28752625_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752626_MP	SRR28752626_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752627_MP	SRR28752627_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752628_MP	SRR28752628_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752629_MP	SRR28752629_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752630_MP	SRR28752630_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752631_MP	SRR28752631_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752632_MP	SRR28752632_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752633_MP	SRR28752633_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752634_MP	SRR28752634_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752635_MP	SRR28752635_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752636_MP	SRR28752636_MP	-	-	-	USA	2024	PEFA	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752637_MP	SRR28752637_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752638_MP	SRR28752638_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752639_MP	SRR28752639_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752640_MP	SRR28752640_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752641_MP	SRR28752641_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752642_MP	SRR28752642_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752643_MP	SRR28752643_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752644_MP	SRR28752644_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752645_MP	SRR28752645_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752646_MP	SRR28752646_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752647_MP	SRR28752647_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752648_MP	SRR28752648_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752649_MP	SRR28752649_MP	-	-	-	USA	2024	Grackle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752650_MP	SRR28752650_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752651_MP	SRR28752651_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752652_MP	SRR28752652_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752653_MP	SRR28752653_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752654_MP	SRR28752654_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752655_MP	SRR28752655_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752656_MP	SRR28752656_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752657_MP	SRR28752657_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752658_MP	SRR28752658_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752659_MP	SRR28752659_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752660_MP	SRR28752660_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752661_MP	SRR28752661_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752662_MP	SRR28752662_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752663_MP	SRR28752663_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752664_MP	SRR28752664_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752665_MP	SRR28752665_MP	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752666_MP	SRR28752666_MP	-	-	-	USA	2024	Cat	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752667_MP	SRR28752667_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752668_MP	SRR28752668_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752669_MP	SRR28752669_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752670_MP	SRR28752670_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752671_MP	SRR28752671_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752672_MP	SRR28752672_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752673_MP	SRR28752673_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752674_MP	SRR28752674_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752675_MP	SRR28752675_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752676_MP	SRR28752676_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752677_MP	SRR28752677_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752678_MP	SRR28752678_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752679_MP	SRR28752679_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752680_MP	SRR28752680_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752681_MP	SRR28752681_MP	-	-	-	USA	2024	Cattle	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752682_MP	SRR28752682_MP	-	-	-	USA	2024	Chicken	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752683_MP	SRR28752683_MP	-	-	-	USA	2024	CAGO	-	-	H5N1	-
alignment/AL_IAV_SEG7_H5N1/member/iav-andersen-h5n1/SRR28752684_MP	SRR28752684_MP	-	-	-	USA	2023	Goose	-	-	H5N1	-
